workerid,correct_answer,math_answer,prime,prime_condition,sentence_completion,slide_number_in_experiment,target,error,label
39,17,26,HAprime02.png,HA,died,24,The social worker greeted the nurse of the senior-citizens who ____.,,L
39,filler,4,Filler16.png,Fi,it was closed,25,The teenagers barricaded the main entrance of the school so that ____ .,,
39,15,15,BLprime10.png,BL,were notarized,26,The homeowner kept the letters of the office that ____ .,,H
39,2,16,HAprime05.png,HA,protested them,27,The secret service confiscated all files of the organisation that ____ .,,L
39,1,1,LAprime11.png,LA,answered the door,28,A stranger blackmailed the butler of the royals who ____ .,,H
39,2,2,LAprime03.png,LA,were sponsored by the tobacco industry,29,The scientist criticised the method of the studies that ____ .,,L
39,filler,2,Filler09.png,Fi,smelled,30,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
39,filler,15,Filler10.png,Fi,too tight,31,The conductor noticed that the strings of the soloist's violin were ____ .,,
39,filler,5,Filler04.png,Fi,well ahead,32,The management of the successful supermarket chain planned ____ .,,
39,filler,7,Filler23.png,Fi,the performance,33,The famous entertainer was given a bunch of flowers after ____ .,,
39,19,21,LAprime07.png,LA,came in,34,The commission referred to the source of the donations that ____ .,,L
39,filler,12,Filler22.png,Fi,the Germans were mad,35,Because of a considerable delay of the 7:30am train ____ .,,
39,filler,3,Filler08.png,Fi,me,36,The barman slid a whiskey and a beer over to ____.,,
39,5,3.5,HAprime01.png,HA,were visiting,37,The minister saw the bodyguard of the diplomats who ____ .,,L
14,filler,9,Filler20.png,Fi,nothing,2,The management of the successful supermarket chain planned ____ .,,
14,filler,5,Filler04.png,Fi,cleaned,3,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
14,24,24,BLprime07.png,BL,existed,4,The superintendent checked the earnings of the company that ____ .,,U
14,15,15,HAprime06.png,HA,also drove a bus,5,The bus driver talked to the leader of the boy scouts who ____ .,,H
14,filler,7,Filler24.png,Fi,he cared,6,The priest looked after the asylum seekers because ____ .,,
14,14,14,LAprime02.png,LA,was mean,7,A stranger blackmailed the butler of the royals who ____ .,,H
14,filler,22,Filler06.png,Fi,being nice,8,The famous entertainer was given a bunch of flowers after ____ .,,
14,filler,3,Filler08.png,Fi,too fast,9,The woman complained that the bicycles of the neighbour's kids were ____ .,,
14,filler,6,Filler09.png,Fi,was shady,10,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
14,filler,3,Filler11.png,Fi,were safer,11,Thanks to stricter speed checks on national motorways ____.,,
14,18,18,BLprime11.png,BL,couldn't believe his eyes,12,The minister saw the bodyguard of the diplomats who ____ .,,H
14,13,13,HAprime10.png,HA,was guilty,13,The secret service confiscated all files of the organisation that ____ .,,L
14,filler,12,Filler19.png,Fi,it was dead,14,The speaker switched off the microphone before ____ .,,
14,filler,15,Filler21.png,Fi,died,15,The prime minister held a press conference and shortly afterwards ____ .,,
14,2,2,BLprime01.png,BL,were old,16,The hacker attacked the web sites of the service provider that ____ .,,H
14,filler,15,Filler10.png,Fi,broken,17,The conductor noticed that the strings of the soloist's violin were ____ .,,
14,filler,1,Filler13.png,Fi,he was framed,18,The accomplice of the recently convicted fraudster alleged ____ .,,
14,1,1,HAprime09.png,HA,provided funds,19,The commission referred to the source of the donations that ____ .,,U
14,filler,3,Filler15.png,Fi,my house,20,The postman delivered a small parcel to ____ .,,
14,filler,14,Filler18.png,Fi,was late,21,Because of a considerable delay of the 7:30am train ____ .,,
14,filler,-12,Filler16.png,Fi,drunk,22,The captain recalled that sails of the pirates' ship were ____ .,,
14,filler,14,Filler01.png,Fi,stolen,23,The police learnt that the handbag of the diplomat's wife had been ____ .,,
14,filler,0,Filler02.png,Fi,it crashed,24,Shortly before the fully occupied passenger plane has landed ____ .,,
14,12,12,HAprime12.png,HA,greeted her back,25,The social worker greeted the nurse of the senior-citizens who ____.,,H
14,filler,12,Filler22.png,Fi,a doctor arrived,26,The patient had to wait for quite some time before ____ .,,
14,16,16,LAprime08.png,LA,had fake news,27,We were amused at the articles of the newspaper that ____ .,,L
14,filler,10,Filler14.png,Fi,me,28,The barman slid a whiskey and a beer over to ____.,,
14,filler,6,Filler05.png,Fi,turned grey,29,"After washing the salad with its firm green leaves, the scullion ____ .",,
14,filler,4,Filler07.png,Fi,our trip was canceled,30,Because of unexpectedly harsh weather conditions in spring ____ .,,
14,2,2,LAprime03.png,LA,were old,31,The tourist guide mentioned the bells of the church that ____ .,,H
14,filler,1,Filler03.png,Fi,no one could enter,32,The teenagers barricaded the main entrance of the school so that ____ .,,
14,filler,3,Filler12.png,Fi,fires,33,The ranger of the forest near the city borders forbid ____ .,,
14,filler,7,Filler23.png,Fi,passed out,34,"Because of last night's TV documentary, the old lady ____ .",,
14,20,20,LAprime05.png,LA,were old,35,The homeowner kept the letters of the office that ____ .,,H
14,26,26,BLprime04.png,BL,produced results,36,The scientist criticised the method of the studies that ____ .,,U
14,filler,5,Filler17.png,Fi,all,37,The racing driver showed the torn overall to ____ .,,
9,filler,3,Filler12.png,Fi,stolen,2,The police learnt that the handbag of the diplomat's wife had been ____ .,,
9,13,13,HAprime07.png,HA,caved,3,A stranger blackmailed the butler of the royals who ____ .,,H
9,filler,4,Filler07.png,Fi,went to sleep,4,The prime minister held a press conference and shortly afterwards ____ .,,
9,15,15,BLprime10.png,BL,were spelled wrong,5,We were amused at the articles of the newspaper that ____ .,,H
9,11,11,LAprime12.png,LA,they bought from,6,The superintendent checked the earnings of the company that ____ .,,L
9,filler,5,Filler20.png,Fi,guilty,7,The accomplice of the recently convicted fraudster alleged ____ .,,
9,filler,6,Filler05.png,Fi,people were late to work,8,Because of a considerable delay of the 7:30am train ____ .,,
9,filler,4,Filler16.png,Fi,scrubbed,9,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
9,filler,2,Filler09.png,Fi,teachers could not get in,10,The teenagers barricaded the main entrance of the school so that ____ .,,
9,18,18,BLprime11.png,BL,rang,11,The tourist guide mentioned the bells of the church that ____ .,,H
9,14,14,LAprime02.png,LA,was their notery,12,The homeowner kept the letters of the office that ____ .,,L
9,1,-15,HAprime09.png,HA,was unprotected,13,The hacker attacked the web sites of the service provider that ____ .,,L
9,filler,1,Filler04.png,Fi,prepared the main course,14,"After washing the salad with its firm green leaves, the scullion ____ .",,
9,filler,0,Filler02.png,Fi,the house,15,The postman delivered a small parcel to ____ .,,
9,11,11,HAprime04.png,HA,were just admitted,16,The social worker greeted the nurse of the senior-citizens who ____.,,L
9,filler,7,Filler24.png,Fi,they applied for the appointment,17,The patient had to wait for quite some time before ____ .,,
9,filler,15,Filler06.png,Fi,the couple,18,The barman slid a whiskey and a beer over to ____.,,
9,filler,1,Filler13.png,Fi,had lied,19,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
9,filler,3,Filler15.png,Fi,there were less accidents,20,Thanks to stricter speed checks on national motorways ____.,,
9,filler,7,Filler23.png,Fi,the crew,21,The racing driver showed the torn overall to ____ .,,
9,filler,14,Filler01.png,Fi,their show,22,The famous entertainer was given a bunch of flowers after ____ .,,
9,12,12,HAprime08.png,HA,crossed the border,23,The minister saw the bodyguard of the diplomats who ____ .,,U
9,20,4,LAprime05.png,LA,were received,24,The commission referred to the source of the donations that ____ .,,L
9,filler,12,Filler22.png,Fi,the after dinner,25,The speaker switched off the microphone before ____ .,,
9,filler,3,Filler11.png,Fi,started having new interests,26,"Because of last night's TV documentary, the old lady ____ .",,
9,filler,3,Filler17.png,Fi,ripped,27,The captain recalled that sails of the pirates' ship were ____ .,,
9,19,19,BLprime06.png,BL,had committed fraud,28,The secret service confiscated all files of the organisation that ____ .,,L
9,2,2,BLprime01.png,BL,just became an Eagle Scout,29,The bus driver talked to the leader of the boy scouts who ____ .,,H
9,filler,15,Filler10.png,Fi,they knew the asylum seekers needed help,30,The priest looked after the asylum seekers because ____ .,,
9,filler,3,Filler08.png,Fi,campfires,31,The ranger of the forest near the city borders forbid ____ .,,
9,filler,16,Filler19.png,Fi,not tuned,32,The conductor noticed that the strings of the soloist's violin were ____ .,,
9,filler,14,Filler18.png,Fi,too loud,33,The woman complained that the bicycles of the neighbour's kids were ____ .,,
9,filler,12,Filler14.png,Fi,it was low on fuel,34,Shortly before the fully occupied passenger plane has landed ____ .,,
9,filler,15,Filler21.png,Fi,there were more trees falling down,35,Because of unexpectedly harsh weather conditions in spring ____ .,,
9,filler,10,Filler03.png,Fi,an expansion store,36,The management of the successful supermarket chain planned ____ .,,
9,2,2,LAprime03.png,LA,were followed were not detailed enough,37,The scientist criticised the method of the studies that ____ .,,L
44,filler,3,Filler11.png,Fi,they were safe,2,The teenagers barricaded the main entrance of the school so that ____ .,,
44,13,13,HAprime07.png,HA,were in the report,3,The superintendent checked the earnings of the company that ____ .,,H
44,2,2,BLprime01.png,BL,pertained to the president,4,The secret service confiscated all files of the organisation that ____ .,,H
44,filler,12,Filler22.png,Fi,good advertising,5,The management of the successful supermarket chain planned ____ .,,
44,18,6,LAprime09.png,LA,was traveling abroad,6,The minister saw the bodyguard of the diplomats who ____ .,,H
44,filler,12,Filler02.png,Fi,his performance,7,The famous entertainer was given a bunch of flowers after ____ .,,
44,15,15,HAprime06.png,HA,rang every morning,8,The tourist guide mentioned the bells of the church that ____ .,,H
44,filler,15,Filler06.png,Fi,they dim the lights,9,Shortly before the fully occupied passenger plane has landed ____ .,,
44,filler,6,Filler05.png,Fi,speaking,10,The speaker switched off the microphone before ____ .,,
44,filler,3,Filler08.png,Fi,lied,11,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
44,15,15,BLprime10.png,BL,sued him,12,The homeowner kept the letters of the office that ____ .,,L
44,filler,14,Filler01.png,Fi,travel,13,The ranger of the forest near the city borders forbid ____ .,,
44,filler,5,Filler04.png,Fi,black,14,The captain recalled that sails of the pirates' ship were ____ .,,
44,filler,14,Filler18.png,Fi,ate it,15,"After washing the salad with its firm green leaves, the scullion ____ .",,
44,filler,7,Filler24.png,Fi,the patron,16,The barman slid a whiskey and a beer over to ____.,,
44,filler,16,Filler19.png,Fi,the house,17,The postman delivered a small parcel to ____ .,,
44,9,9,HAprime11.png,HA,were fraudulent,18,The commission referred to the source of the donations that ____ .,,L
44,filler,7,Filler23.png,Fi,out of tune,19,The conductor noticed that the strings of the soloist's violin were ____ .,,
44,21,21,BLprime12.png,BL,was helpful,20,The bus driver talked to the leader of the boy scouts who ____ .,,L
44,26,26,BLprime04.png,BL,was responsible for them,21,The social worker greeted the nurse of the senior-citizens who ____.,,H
44,filler,5,Filler17.png,Fi,stolen,22,The police learnt that the handbag of the diplomat's wife had been ____ .,,
44,filler,15,Filler10.png,Fi,the director,23,The racing driver showed the torn overall to ____ .,,
44,filler,2,Filler09.png,Fi,seeing the doctor,24,The patient had to wait for quite some time before ____ .,,
44,16,16,LAprime08.png,LA,were flawed,25,The scientist criticised the method of the studies that ____ .,,L
44,20,4,LAprime05.png,LA,were poorly written,26,We were amused at the articles of the newspaper that ____ .,,H
44,filler,4,Filler07.png,Fi,resigned,27,The prime minister held a press conference and shortly afterwards ____ .,,
44,filler,15,Filler21.png,Fi,they had to delay their trip,28,Because of unexpectedly harsh weather conditions in spring ____ .,,
44,filler,1,Filler03.png,Fi,cleaned thoroughly,29,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
44,filler,4,Filler16.png,Fi,he was innocent,30,The accomplice of the recently convicted fraudster alleged ____ .,,
44,17,17,HAprime02.png,HA,had the information on them,31,The hacker attacked the web sites of the service provider that ____ .,,H
44,filler,3,Filler12.png,Fi,it was the right thing to do,32,The priest looked after the asylum seekers because ____ .,,
44,filler,7,Filler20.png,Fi,deaths are down,33,Thanks to stricter speed checks on national motorways ____.,,
44,filler,7,Filler15.png,Fi,learned a lot,34,"Because of last night's TV documentary, the old lady ____ .",,
44,filler,1,Filler13.png,Fi,he was late for work,35,Because of a considerable delay of the 7:30am train ____ .,,
